user_000007	2009-05-03T00:48:08Z	b539e453-c4fe-47e3-8a07-8517eac74429	宇多田ヒカル	1d519592-7875-4ba0-b81c-a8f01dfe77a1	Passion
user_000008	2009-03-21T03:25:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:25:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:25:17Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:25:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:24:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:24:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:24:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:24:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:23:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:23:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:23:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:22:55Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:22:27Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:22:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:21:54Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T03:21:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:21:20Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T03:21:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:20:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:20:40Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T03:20:12Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:20:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T03:19:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:19:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:19:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:18:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:18:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:18:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:17:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:17:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:17:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:17:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:16:48Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:16:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:16:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:16:12Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:15:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:15:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:15:08Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T03:15:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:14:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T03:14:31Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:13:59Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:13:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T03:13:26Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:13:23Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T03:12:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:12:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:12:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:12:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:11:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:11:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:11:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:11:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:10:37Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:10:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:10:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:10:02Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:09:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:09:29Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:08:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:08:55Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:08:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T03:08:22Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:07:48Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:07:48Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T03:07:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T03:07:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:06:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T03:06:40Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:06:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:06:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T03:05:33Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T03:05:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:05:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T03:04:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:04:27Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T03:04:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:03:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T03:03:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:03:20Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T03:03:16Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:02:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T03:02:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:02:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T03:02:09Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:01:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T03:01:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T03:01:05Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T03:01:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T03:00:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T03:00:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:59:58Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T02:59:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:59:24Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:59:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:58:50Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:58:46Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:58:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:58:12Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:57:44Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:57:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:57:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:57:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T02:56:38Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:56:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T02:56:04Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T02:55:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T02:55:30Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T02:55:23Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T02:54:56Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T02:54:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T02:54:23Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T02:54:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T02:53:49Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T02:53:42Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:53:15Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T02:53:07Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:52:41Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:52:34Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:52:08Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:52:00Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:51:35Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:51:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:51:01Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:50:53Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:50:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:50:18Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T02:49:55Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:49:43Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T02:49:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T02:49:10Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T02:48:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
user_000008	2009-03-21T02:48:36Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T02:48:14Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	82558949-cd98-4c58-af35-3f1a9430d52e	See You In My Nightmares
user_000008	2009-03-21T02:48:03Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	62ff96c2-e173-41eb-875b-061ccf7c339c	Street Lights
user_000008	2009-03-21T02:47:40Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	1818fc80-7c01-4dda-89e1-a24851ad1838	Bad News
user_000008	2009-03-21T02:47:28Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	202b37a8-939a-4c60-bb1d-1f6c2e51e725	Robocop
user_000008	2009-03-21T02:47:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	d4cb67cd-6ae1-4323-81b1-beb9c4212dff	Can'T Tell Me Nothing
user_000008	2009-03-21T02:46:55Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:46:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	36eb33f8-7ed6-40fc-9495-693c78e1419f	Stronger
user_000008	2009-03-21T02:46:21Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:45:59Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	b08d2a9c-17ec-4d39-9409-506d8815cfec	Paranoid (Feat. Mr. Hudson)
user_000008	2009-03-21T02:45:47Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:45:25Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	153d8ca0-dc23-4548-b64f-2c49db7f30db	Love Lockdown
user_000008	2009-03-21T02:45:13Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:44:52Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	20327ab0-f6c6-4401-b5c3-f7c0fc0d2bd0	Amazing (Feat. Young Jeezy)
user_000008	2009-03-21T02:44:39Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:44:19Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	986077d0-162b-43b3-b8ff-514cfd774eba	Heartless
user_000008	2009-03-21T02:44:06Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:43:45Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	cc086205-4e55-4740-a2ce-238d4353b2be	Welcome To Heartbreak (Feat. Kid Cudi)
user_000008	2009-03-21T02:43:32Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	87129015-6dc5-4cfc-b71f-5e908fb01f6e	Pinocchio Story (Freestyle Live From Singapore)
user_000008	2009-03-21T02:43:12Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	03bd74d1-e7f9-471f-a2b0-f18fd35a4a68	Say You Will
user_000008	2009-03-21T02:42:57Z	164f0d73-1234-4e2c-8743-d77bf2191051	Kanye West	4c498872-70d2-4b01-8115-6224176a7667	Coldest Winter
